author,publishedAt,likeCount,text
@hansensei6626,2025-04-01T12:28:45Z,0,"Saran saya buat artist2 zaman sekarang, kalian bisa kok coba pakai AI tapi sebagai tools kalian, tentunya bukan cara amatiran donk asal generate gambar tapi langsung kasih hasil generate AI itu mentah2, tapi masih bisa kan kalian kembangkan lagi menjadi lebih bagus, atau di edit lagi flaw-nya dengan sentuhan art kalian sendiri supaya menjadi sempurna dan unik. Jadikan AI tools kalian, jangan dilawan atau di tolak, kalian bisa tergerus zaman."
@lu1unyn,2025-04-01T12:28:13Z,0,"Udah plagiat, jelek parah lagi. Kalo gw bagus yang asli, di bandingkan AI dengan detail sampah"
@artistgamer525,2025-04-01T12:28:13Z,0,"Secara etik emang ga bagus, tapi apa daya art style bukan sesuati yang bisa jadi hak cipta, secara semua style atau karya pasti terispirasi sama sesuatu meskipun tetep ad yang namanya ciri khas yang mempopulerkan, dan tindakan terbaik adalah bagaimana beradaptasi dengan Ai dan menggunakan cara terbaik menggunakan Ai."
@ishikanura5420,2025-04-01T12:27:44Z,0,"Ngomongin soal copyright
Knp gk open ai gk hire orang2 yg bsa bikin IP sendiri buat ngelatih AInya sendiri, apakah biar chatGpt lebih cepet terkenal hanya lewat IP data lain krn modalnya dikit tpi profit gede?

Seandainya minta izin dan royaltinya dibagi jga ke Hayao urusannya kelar."
@ZAYNDANN,2025-04-01T12:27:39Z,0,"satu sisi udah capek liat sana sini ghibli
satu sisi gak ikutan karna menghargai karya studio Ghibli
(aslinya pengen bikin😂)"
@ahmadnaufal7824,2025-04-01T12:27:35Z,24,"AI itu seharusnya digunakan untuk membantu, bukan menggantikan, seperti misalnya apakah ketikan kita sudah mudah dipahami atau tidak ada typo, atau mungkin bagi programer bisa buat menanyakan bagian error di kodingannya itu dimana, atau mungkin pertanyaan"" untuk memastikan sesuatu aja. Melakukan hal yg seperti ini mungkin tidak bisa disalahkan, tapi bisa dianggap tidak beretika."
@agusrahman7645,2025-04-01T12:27:31Z,0,"Sebaiknya hidup berdampingan dengan AI, bukan di bawah AI
AI kita jdikan alat untuk perkembangan hidup kita."
@Lazurazu-Lazy,2025-04-01T12:26:58Z,0,"Coba spam rewind di detik awal, aneh jir suaranya 😂😂"
@azphache4883,2025-04-01T12:26:30Z,0,"Lu shock ada kelas ngepromp no?
ada lagi yg jualan foto ghibli style harganya 10k satunya"
@aguilartito6968,2025-04-01T12:25:32Z,0,5:49 yg dimaksut fufufafa
@danarabi9038,2025-04-01T12:25:09Z,0,"Gak papa orang pake AI mungkin dia miskin dan males, yang masalah itu kalau mereka bangga jadi orang males, Bangga dan memuja sampah."
@emiliarezero6249,2025-04-01T12:24:38Z,0,"GW HARAP BAKALAN ADA HACKER YG BUAT VIRUS KHUSUS BUAT HANCURIN AI GENERATED SOALNYA BNER2 NGEHANCURIN KREATIFITAS KEMANUSIAAN, LU GA MIKIR APA ADA ORANG YG NGELUARIN BANYAK UANG BUAT PENDIDIKAN SENI SKRG GIMANA NASIB MEREKA? DENGAN AI2 INI? HANCURR"
@JustFiqri,2025-04-01T12:23:58Z,12,"Ibarat kek mie instan, tapi bisa di kontrol dengan aturan, seperti mie instan ini di jual di suatu toko (harus di beli pakai uang) dan ada mie instan yang di pakai untuk membuat suatu masakan baru atau tambahan bumbu lain seperti yang di jual di warmindo, sama hal nya dengan AI, harus memiliki aturan nya, gak sembarangan pake"
@francogan4021,2025-04-01T12:23:38Z,0,"Yaelah no, windows gua aja bajakan, aku suka crack-an tapi aku gak suka kalo studio ghembelku diginiin ya, kntol lu cabang tujuh."
@dasc4978,2025-04-01T12:23:29Z,1,"Bang, bahas konspirasi whistleblower  OpenAI ""Suchir Balaji"" yang tewas gara gara mau ngebongkar rahasia perusahaan. Sama polisi disimpulkan bundir, tapi orang tua korban menentang, dan bilang ada indikasi pembunuhan."
@joshua4496,2025-04-01T12:22:29Z,208,"Gue ga peduli sama oraong-orang yg generate image pake AI style ghibli ini, tapi yg bikin gue benci banget sama trend ini adalah malah banyak yg ngehina dan ngerendahin Pak Hayao Miyazaki itu sendiri sih. 

Banyak yg miskonsepsi sama quote beliau beberapa tahun lalu itu dan para ""pengguna AI"" yg faktanya emang ga punya bakat dalam bidang seni ini pada ngerasa tersindir.. diseranglah Pak Miyazaki ini, fotonya di-generate pake AI buat diejek dan segala macem seakan ga ada respect sama sekali pada pencetus style aslinya. 

Kalo kalian masih ngebela hal sehina itu gatau lagi sih kedepannya bakal kaya gimana, para pengguna AI jadi makin sok ""ngartis"" dan menjelekkan ""sumber"" mereka sendiri tanpa tau sesulit apa menciptakan ide dan kreativitas. Bukan suatu kejutan kalo seni di dunia ini pada masa depan akan semakin memuakkan dan membosankan jika para ""real artist"" tersebut memutuskan untuk berhenti berkarya."
@guvinw5555,2025-04-01T12:22:28Z,0,penyakit gibli gila
@lescy_,2025-04-01T12:20:25Z,0,"""GPT copy Disney style and nobody bats an eye. But when GPT copy ghibli, society calls it disrespectful. Why is this, Batman?"""
@maulanaramadhan9584,2025-04-01T12:20:02Z,0,nungguin jojo style
@KYCS_555,2025-04-01T12:18:24Z,0,"lu gak bakalan di gantiin AI no, soalnya AI gak wajib pajak di negara ini."
@hismemejesty,2025-04-01T12:17:52Z,1,Dukung AI😎🔥
@bahrishamsul,2025-04-01T12:17:32Z,0,Princess mononoke filem ghibli terbaik
@amechiya,2025-04-01T12:17:04Z,0,"Ai bisa pakai style ghibli udah lama, tapi baru booming pas bisa dinikmatin oleh normies yg fomo (jelas fomo) kagum perkembangan teknologi, padahal apa yg mereka kagumi ada ""kejahatan"" di baliknya. Sejatinya agak seneng sih berita ginian viral supaya fomo part 2 ntar ketika generate ai yg free makin mudah dijangkau normies jadi gk bertahan lama"
@Kazoo_7322,2025-04-01T12:16:28Z,100,Yeepp!!! Gw setuju bgt sm statement bang Eno di menit 4:20 dimana secara etikal perusahaan AI tidak meminta izin dan persetujuan dari pihak pemilik art style yg sebenarnya dalam hal ini yaitu Studio Ghibli dan Hayao Miyazaki
@aruiito_,2025-04-01T12:15:49Z,17,"Kenapa ai gak memudahkan hidup aja, kayak nyariin kerja, ngasih income, bayarin pajak, atau bahkan pemerintah diganti, sekarang malah hal yang menyenangkan dilakukan malah ""digantikan"""
@FalMar888,2025-04-01T12:15:41Z,0,"Anjing la,ini benci bet tai AI Tuh asisten bangsat bukan sebagai pengganti sumpa banyak orang yang pake AI sebagai pengganti anjing bukan sebagai asisten,karena gua sedang bergelut dibidang musik gua juga pake AI buat MEMBANTU gua ngeseperate Instrumental ama Vocal sebuah lagu bukannya bikin lagu dari Full AI tai tai...Sama Hal Kayak gini Orang Orang Yang Ngaku Artist padahal pake AI tuh tai"
@FeliciaNg269,2025-04-01T12:14:34Z,1,"Daridulu gw heran kenapa akhir"" ini AI yg diciptain kok pada demen banget buat ngambil bidang yg justru pengen dilakuin manusia, maksud gw kok gaada niatan bikin AI yg bagus intensinya buat masa depan (contohnya kaya AI yg bisa terjemahin bahasa isyarat untuk khalayak umum, AI yg bisa detect penyakit dini untuk pencegahan, dll) alasan klasik mereka selalu ""now art become accesible"" daridlu art accesible ya anjir tinggal lu ambil pensil atau ya commish ke orang, simple.

Makin kesini malah makin geserin esensi pembeda mana manusia mana yg sekedar mesin😢pepatah yg selalu keinget tuh ""I want AI to do my laundry and dishes so I can draw, not the opposite"""
@k3nl4w,2025-04-01T12:12:53Z,0,"AI sendiri merupakan keajaiban teknologi. Gw sebagai pekerja di bidang IT jauh lebih rentan tergantikan oleh AI dibanding bidang seni.

Tapi memang AI seperti pedang bermata dua, bisa menguntungkan bisa juga merugikan. Tapi yang pasti kedepannya bukan tidak mungkin semua bidang akan tergantikan oleh AI. Di saat itu manusia mau tidak mau harus menyesuaikan diri.

Sekarang gini, manusia saja yang melukis, mencipta lagu, atau membuat karya seni lainnya, tidak mungkin original 100%. Pasti ada pengaruh gaya dari karya orang sebelumnya. Apalagi AI yang bisa memproses data jauh lebih banyak tanpa lelah tanpa henti."
@cristoper7384,2025-04-01T12:12:27Z,0,Beruntung bang eno belum tau bahwa ada anime yang akan tayang di jepang pake ai 100 persen
@kinoiart6638,2025-04-01T12:12:05Z,0,Ngga menghargai usaha seorang illustrator yang susah payah mengelurakan ide dan skill nya untuk menciptakan suatu karya yang bisa di kenang banyak orang.
@cosmo_milk,2025-04-01T12:11:58Z,0,"orang yang terlalu bangga dan mendewakan ""AI"" itu lu goblok banget, AI jaman skrng emang udh pinter dan canggih"" bukan berarti AI bisa gantiin tenaga manusia, the term ""AI artist"" is just so stupid, istilahnya lu lebih ngedukung talenta komputer daripada talenta asli manusia itu sendiri, ""tp kan ngeprompt itu juga mikir"" cuman mikir, prompt juga banyak orng yang bisa, tapi seni murni itu ga semua bisa dan itu sangat sangat berharga, AI itu utamanya hanya membantu, MEMBANTU, bukan MENGGANTIKAN."
@sulaimanrosid,2025-04-01T12:10:32Z,0,"10:50 Waduh bang kayaknya gak bisa kalo disini. Pemerintahnya cuma mikirin diri sendiri. ""Mumpung jadi pejabat, mending kuras semua tih duit rakyat. Persetan sama kesejahteraan kalian"""
@ariefsetyo7494,2025-04-01T12:09:35Z,0,"Mau sekontra apa pun kita dengan AI-generated content, suatu saat hal ini tetap akan terjadi. Dulu, banyak produk dibuat dengan tangan, tapi akhirnya produksi massal dengan mesin menggantikan cara lama karena lebih cepat dan efisien. Hal yang sama juga terjadi di dunia animasi dan software development.

Di dunia animasi, kalau cuma bisa menggambar tanpa memahami storytelling, directing, dan konsep animasi secara mendalam, maka lebih mudah tergantikan oleh AI. AI bisa membantu menghasilkan gambar, tapi belum bisa menggantikan kreativitas manusia dalam membangun cerita yang emosional dan bermakna.

Begitu juga di dunia software development. Saya seorang programmer, dan saya tidak merasa digantikan oleh AI karena pekerjaan saya tidak hanya sekadar coding. Banyak tugas saya yang bersifat multi-tasking, mulai dari problem-solving, arsitektur sistem, debugging, hingga komunikasi dengan tim dan klien.

Jadi, jangan terlalu mendewakan satu skill aja. Dunia terus berkembang, teknologi terus maju. Kalau kita hanya terpaku pada satu kemampuan tanpa mau belajar hal baru, kita sendiri yang akan tertinggal—bukan karena AI, tapi karena tidak mau beradaptasi."
@winston737,2025-04-01T12:09:19Z,1,"kebanyakan fomo sama trend, bahkan mereka aja nggak tau apa itu ghibli studio :)"
@penikmatesjeruk,2025-04-01T12:09:00Z,0,"Dan kocaknya, ternyata dari fenomena ""Ghibli-lisasi"" ini emang sampe ada orang yang open commission buat generate foto supaya punya style ghibli, wkwk"
@satyakawe,2025-04-01T12:08:59Z,1,Jangankan buka kelas Bang Eno. di threats ada yang buka komis GIbli Ai dengan harga 10k.
@IryanDAno,2025-04-01T12:08:19Z,0,Pahlawan himmel akan menggambar frieren dengan tangan'a sendiri
@StraigtPath,2025-04-01T12:07:09Z,2,saya tidak masalah dengan ai. tapi menggunakan ai untuk komersil dari hasil data gambar orang tanpa persetujuan pemilik.
@yandirian345,2025-04-01T12:06:43Z,0,Sirik aje lu no😂
@cliperKalimantangreenscreen,2025-04-01T12:06:35Z,0,Boomer banyak Gimik. Gambar harus ada jiwa lah ada emosi lah Taek.
@misterdnd,2025-04-01T12:05:39Z,3,"pake AI untuk generate foto Ghibli Style = ga boleh kita harus anti dengan AI, hargai ilustrator dong😡🤬😠😤,
pake AI untuk generate Tung Tung Sahur = noooo tung tung sahur selamat tinggal tung tung sahur, kan kupakai gimik tung tung sahur di livestreamkuu🥺😭🥰❤️."
@shandywulan0024,2025-04-01T12:05:38Z,0,"10:03 😑 mungkin dimasa depan semua pekerjaan pasti ada campur tangan AI nya.
Tapi melihat negara kita sekarang ( Indonesia ) ane sampai mikir banyak hal.

Pembahasan bisa panjang banget sih kalo hal ini karena ini menyangkut industri kreatif di Indonesia."
@bayuhardiyanto3546,2025-04-01T12:05:32Z,0,"ya ini baru ghibli, mungkin ufotable dan JC staff  juga merundingkan masalah AI yang bisa meniru Artstyle tanpa adanya cacat anatomi (biasanya keliatan di jari tangan atau proporsi badan), kalo pemerintah jepang ga bisa ngebatasin teknologi AI ini, ya siap siap aja anime jepang + china bakal digeser paksa kuantitas produknya

Btw pixiv aja ada fitur Ai gene kadang kecolongan"
@fauzangobel3624,2025-04-01T12:04:38Z,0,APA APA IKUT IKUTAN TREN DASAR NGK KREATIF
@kingcr2741,2025-04-01T12:03:33Z,0,"Eh itu bilangin wakil presidenmu, udah jadi juri lomba gambar AI, ucapin selamat idul fitri pake AI"
@RexDev1L,2025-04-01T12:02:42Z,0,Udah waktunya artist menggunakan AI sebagai tools mereka.
@StarSurge030,2025-04-01T12:02:11Z,0,"ada kasus baru bang eno, si fufufafa bikin AI video dan sekaligus kopirek wkwwkw"
@sore7371,2025-04-01T12:02:09Z,0,Terus Kenapa?
@Vino_o,2025-04-01T11:59:50Z,0,lebih setujuh sma bang tara arts
@allli5197,2025-04-01T11:59:29Z,0,gw positive thinking mereka ga baru ngikutin ghibli pas AI ini sih wkwkwkwkwkwkkwkwk
@khemaluz,2025-04-01T11:59:15Z,1,"Gw perupa dari 2014, 2020 terjun ke dunia vektor. 2024 banyak ai meresahkan akhirnya gw hijrah lagi ke perupa manual, dulu pake pensil skrg pake bolpen

Btw ada link buat filter ghibli gasih ? Gw nyari ga ketemu². Asli gaptek


Buat lu yg open jasa ai, entah muka karikatur entah ghibli, fak lu bajingan. Dari gw perupa yg gapernah make ai untuk bisnis"
@Eji-Trend,2025-04-01T11:58:06Z,0,"alasan kenapa Ghibli style populer itu ga luput dari crypto meme, gw sebagai trader crypto sering nemu dan kebanyakan para para creator meme coin itu punya style art yg mirip yaitu Ghibli style"
@didinekoriyadi7164,2025-04-01T11:57:51Z,1,"Sama seperti karya2 legendaris lainnya. Ketika karya sudah tidak lagi khas dan spesial, maka lebih baik berhenti agar tetap dikenang sebagai yg terbaik."
@danteshi,2025-04-01T11:56:52Z,16,Ai vs NS (natural stupidity) is a whole chaos..
@LesAdventuresdeIntun,2025-04-01T11:56:43Z,1,"negara memang harus hadir dan meregulasi AI, tp bagaimana dengan negara yang pemimpinnya udah terjajah AI, dan malah ngasih petuah ke anak SMP untuk pake AI buat melakukan problem solving?"
@rafaeladven3012,2025-04-01T11:56:42Z,6,"9:27 Itu ada benarnya, tapi sebenarnya masih ada tambahan untuk menyerang Open AI yaitu komersialisasi yang dilakukan oleh Open AI karena mengambil properti hak cipta milik seseorang atau suatu perusahaan.
Karena komersialisasi dalam hukum tidak berarti dijual kepada umum tapi bisa juga berarti dipergunakan secara bebas oleh umum.

Contoh begini Lu punya rumah terus dikontrak atau disewakan ke orang lain. Tapi orang lain itu malah nyewain balik ke teman lainnya dengan harga lebih tinggi atau dikasih secara cuma-cuma ke teman lainnya tanpa sepengetahuan pemilik aslinya (yg berarti Lu sendiri). Nah ngeselin kagak kalau semisal itu terjadi pada Lu?
Salam anak Hukum."
@star0794,2025-04-01T11:54:59Z,19,Pelukis gagal dari austria pasti gak akan gagal masuk sekolah seni kalau ada ai yang tinggal copas karya orang🤣🤣🤣🤣🤣🤣🤣
@LovelyHusbando25,2025-04-01T11:54:22Z,0,"Sama, aku gha suka karakter AI karena menurutku suka copypaste dari animator yang bersusah payah 🙄🙄🙄"
@IlhamFahmi777,2025-04-01T11:53:18Z,0,"beberapa prompt untuk nyuru ai generate gambar ghibli itu udh ga bisa bang, gw udh coba banyak yg di tiktok dan facebook, dan kebanyakan udh ga work."
@iqbalputraarief4487,2025-04-01T11:52:40Z,0,"Dan ada orang di fb yg buka jasa bikin poto orang jdi art gibli pake ai dan bayar 10k,like the fuk bruh💀"
@ARI_D-s1i,2025-04-01T11:50:06Z,0,"klo semua orang tau web 3 itu kek gimana, percayalah bakal ada revolusi esok pagi"
@monsterbuster93,2025-04-01T11:49:33Z,0,"User: AI, tolong buatkan gambar tentara jerman pada tahun 1943

AI: mohon maaf tidak bisa saya lakukan, karena bersifat offensive

Meanwhile

User: tolong buatkan gambar ghibli

AI: say no more fam!!!"
@tukang-n2c,2025-04-01T11:49:28Z,129,"Artstyle itu unik. Setiap individu setiap artist setiap studio pasti berusaha membuat artstyle yg unik dan beda dari yang lain. Disinilah nilai seni yang harus dipertahankan manusia. Kreativitas. Bayangin kamu mengebuat sebuah artstyle, lalu orang lain niru DAN DAPET DUIT dari tiruannya, sedangkan kamu ga dapet apa-apa. Apakah itu etis ? Iya kalau kamu niru dan duitnya masuk ke org yg kamu tiru. Ini enggak bro. Ayolah, pahami kenapa seniman anti AI. Mereka ga suka AI bukan karena hasilnya, tapi karena AI ga etis. Kami para seniman aja sangat dikecam kalau melakukan plagiarisme, nah AI malah memonetisasi plagiarisme. Kalau seni bisa dibuat oleh orang yang ngga tahu dan punya passion dalam bidang seni, jangan heran kalau nanti internet bakal dipenuhi ""karya seni"" jelek. Yah sekarang pinterest sudah mulai flop sih."
@ridho2d,2025-04-01T11:49:08Z,0,Tapi tetep AI kacau gambar tangan 😅
@haikaladisaputra4706,2025-04-01T11:47:37Z,0,FOMO GHIBLI😹😹🤓🤓🤡🤭🤭😆😆🥰🥰🤬🤬🥵
@agungbudiawan5279,2025-04-01T11:47:24Z,0,"Satu pertanyaan ku, kenapa rilis fitur kayak gini? Padahal harusnya bisa buat fitur yg lebih powerfull."
@charitsarrozi,2025-04-01T11:46:57Z,0,gmn ya no..tangan buatan tuhan aja bisa diganti teknologi..apalagi buatan2 manusia..#ehh
@lionight.custom5693,2025-04-01T11:46:52Z,1,"Kerja keras taun taunan
Setelah mati bikin style sendiri sampe personal brand jadi
Sekarang dibajak cuma 5 menit 😂

Anyway ga cuma ghilbi
Banyak banget artist laen yg juga udah kena
Kaya to love ru, nisekoi udah gampang banget bajak nya 😢"
@Hasel6858,2025-04-01T11:46:15Z,0,"its not that deep bro, gausah lebay. dikit dikit drama, some people just want to savor the moment with their beloved one"
@top7-l8y,2025-04-01T11:45:22Z,0,"waktu lebaran kemarin sempet jadi topik pembahasan sama keluarga2 wkwk , pertanyaan yg masih belum bisa kita jawab itu , kok bisa gambar dgn style ghibli ini di generate oleh ai kalau ada hak ciptanya , harusnya bisa dituntut dong si gpt ini , belum ada respon yg gimana2 dari ghibli nya kan"
@azura6366,2025-04-01T11:44:48Z,0,"Muak banget gw ngeliat AI filter itu, ap lg setelah vw ngeliat mantan gw sm Mantan temen deket gw pas Kuliah JADIAN trus mereka bikin foto  lalu make AI gibli ini. Bangsat banget mereka"
@Anyonecanseee,2025-04-01T11:44:00Z,0,baru aja gwe dighibliin jirr 😹😹
@rohman8619,2025-04-01T11:43:21Z,0,"Sebelum ada AI ghibli ini, 
Bahkan authornya sndiri udh bilang gak suka AI"
@arifarisa3135,2025-04-01T11:41:09Z,0,"Menurut saya miyazaki itu lebih mengedepankan pesan cerita film nya ketimbang animasinya, bisa saja beliau terbantu dengan ai ini karena menggambar langsung dengan tangan sangat menguras energy dan waktu beliau yang sekarang ini"
@rivkisujatmika5280,2025-04-01T11:40:52Z,0,"vidio animasi iklan dari pemerintah aja uda ada pakai ai no, uda mual ama kerajanan ini"
@wikomangoli131,2025-04-01T11:40:45Z,4,"kalo ingin pembahasan yang lebih lengkap, ke channelnya bang tara dari segi teknis dan opini bagus"
@SampahMasyarakat69,2025-04-01T11:40:17Z,0,Bang bahas drama En VAs nya Genshin.
@henry_emily098,2025-04-01T11:39:57Z,2,Ghibli itu studio yang bikin anime jamur raksasa bukan?
@shaefulbhahri2450,2025-04-01T11:39:45Z,0,"gw puas sih dengan kemajuan ini, hanya kuarng regulasi aja"
@danielfirmansyah7077,2025-04-01T11:39:26Z,0,terpantau belum ada komenan judol
@sadirun88,2025-04-01T11:39:11Z,0,Video ini di buat video Ai wapres belum keluar
@wahidhasyim3806,2025-04-01T11:38:49Z,1,"Dari dulu yang dipermasalahkan dari AI image generator adalah legalitas datasetnya. Para pengembang AI gak pernah ngasih tau dengan rinci & transparan dari mana mereka dapet itu dataset. Sehingga menyebabkan apapun yang dibuat dari hal itu juga dipertanyakan legalitasnya.
Klo menurut saya, selama datasetnya dapat dipertanggung jawabkan, ya monggo aja mau pake AI generator
Dan ingat salah satu quote Tony Stark:
 ""If you're nothing without the suit, then you shouldn't have it"""
@Keselekbijiduren_,2025-04-01T11:37:02Z,0,AI art itu jelek. Udah jelek maling lagi.
@kus4kus4,2025-04-01T11:36:30Z,0,"Wakeup call buat para artis, semua artis akan bisa diplagiat sama AI. Semua pencipta seni akan bisa diplagiat."
@eiwasya,2025-04-01T11:36:06Z,0,"oalah ghibli itu kartun, gw kiranya itu aplikasi ai semacam chatgpt."
@andhikapangestu2826,2025-04-01T11:34:09Z,23,salah sendiri gk bisa mengkontrol AI 🤪
@ajiip2333,2025-04-01T11:33:40Z,0,"gw tau bang, lu bikin video cuma pengen bahas 5:43 aja wkkwkwkwkw"
@ari_d_art,2025-04-01T11:32:53Z,47,"apa yang bisa diharapkan dari SDM yang wapresnya jadi juri AI buat ngerjain soal MTK? belom lagi yang baru ramai bikin selamat idulfitri pakai AI hasil dari generated DUNE, masak kalah sama BCA yang bikin full animasi hand drawn buat ngucapin idul fitri ( sudah soal keamaan dan pelayanan kalah sama BCA pula)"
@LANZA999,2025-04-01T11:32:48Z,222,"Nih orang2 pada tau ga sih anaknya saking perfeksionisnya, Miyazaki-sensei pas dateng ke premier film anaknya bukannya apresiasi malah walk out gegara karyanya jelek"
@timmys1232,2025-04-01T11:31:27Z,0,6:28 blahodoy mentioned!!!
@MainGame-s8h,2025-04-01T11:29:20Z,33,Masalahnya authornya udah tidak setuju. Jadi yaaa
@ary4620,2025-04-01T11:29:07Z,2,"6:06 AKHIRNYA AD YANG SEPEMIKIRAN AMA GW, Tambahan lagi @Eno_Bening , Aku denger dari teman ku ada OKNUM yang di bayar puluhan juta untuk membuat project animasi 3D dan OKNUM ini makenya Ai , HASIL JADINYA PUN BUSUK BGTT , yang paling aku keselin itu pihak yang request pun terima"" aja hasilnya, Aku liat yang request ternyata Bapak'"" tua Boomer :,). *Kepala desa kalo gasalah"
@ezasatria9434,2025-04-01T11:28:47Z,0,"6:08 positif ajja, mungkin tangannya nggk ada"
@whatabout247,2025-04-01T11:28:34Z,0,kalo style junji ito bakal gini juga gak ya?
@the.vic.,2025-04-01T11:27:05Z,0,Akhirnya dibahas juga
@Geraltofrivia12gdhdbruwj,2025-04-01T11:26:30Z,2,"kalo generate gambar bokep or gore gabisa pake AI karena tidak etis, maka generate gambar AI yg pemilik style artisnya tidak merestuinya seharusnya juga tidak diperbolehkan karena tidak etis juga."
@Kiddcaribean,2025-04-01T11:26:20Z,0,Wkwkwkwkwk.. Terlalu banyak 😂😂
@FloppyhatCult,2025-04-01T11:25:52Z,0,lebay.
@estehtix,2025-04-01T11:25:43Z,1,"Well 1 hal sih Hayao Miyazaki ga suka Teknologi, itu rada hoax i mean Naussica itu tanpa si Hideaki Anno yang paham teknologi rotoscoping & Visualisasi 3D ya bakal mid, i mean Evangelion 5 episode pertama dikerjain ama staff Studio Ghibli. Miyazaki is just a old dude Tsundere, beliau punya anak didik kek Hideaki Anno dan masih temenan (di twitter studio khara baru reunian) sampe detik ini"
@ChikuwaBeku,2025-04-01T11:25:26Z,67,"6:10  apa yg lu harapkan dri dunia yg di sebuah negara (honduras ya) ada wapres yg jdi juri lomba ng-promt ai and he called it ""karya"" 🫣"
@Uhuker,2025-04-01T11:22:42Z,3,"Sebenarnya sih dragonball udh duluan banyak art ai nya. Tapi karna berhubung mangaka nya udah gada jadi jalan aja tuh fan art"" ai"
@00MrBBass00,2025-04-01T11:22:35Z,0,Mau gacor dunia akhirat? Setiap hari 𝕊𝕠𝕝𝕒𝕥 𝟝 𝕨𝕒𝕜𝕥𝕦 di 𝕄𝕒𝕤𝕛𝕚𝕕 terdekat. Insyaallah berkah.
@fadhlyazka,2025-04-01T11:22:24Z,11,"If an LLM ever produces a rigorous mathematical proof, mathematicians would ask, ""What was the LLM's thought process behind it?"", break down 'the thought process,' and wonder, ""How was the journey in discovering it?""

If an LLM ever produces transformative AI art, artists would ask, ""What was the LLM's creative process behind it?"", break down 'the creative process,' and wonder, ""How was the experience of creating it?""

If an LLM ever produces an intentional and meaningful concept, philosophers would ask, ""What was the LLM's reasoning behind it?"", break down 'the experiential process,' and wonder, ""How was the personal development involved in conceptualizing it?"""
@Narakoer,2025-04-01T11:21:51Z,0,gerimis + mie ayam + eno bening news = best combo di perantauan 😊
@EntityAnonymous,2025-04-01T11:21:32Z,0,"Seperti biasa Amerika selalu mengubah peradaban dunia, dulu internet sekarang AI kedepannya apa lagi kira-kira?"
@wiinnnn___,2025-04-01T11:21:26Z,1,𝙿𝚘𝚙𝚌𝚘𝚛𝚗 𝚐𝚞𝚢𝚜 ! ! ! 🔥୧⍤⃝🍿🔥
@wiinnnn___,2025-04-01T11:21:19Z,2,𝙾 𝚖 𝚊 𝚐 𝚊 𝚊 𝚊 ! ! ! 😱
@wiinnnn___,2025-04-01T11:21:11Z,1,𝙽 𝙸 𝙲 𝙴
@HamizanHilmy-xb1lo,2025-04-01T11:21:05Z,0,ghibli kok ai 😮‍💨🖕
@syafii13208,2025-04-01T11:21:03Z,1,Yok bisa yok 1Juta Sub
@wiinnnn___,2025-04-01T11:21:02Z,2,𝙻𝚎𝚝'𝚜 𝙶𝚘 ! 🔥
@alit5472,2025-04-01T11:20:45Z,10,gw lagi nunggu poto ai style studio queen bee ☺
@AurellDeRune,2025-04-01T11:20:35Z,3,oke no
@candrawx,2025-04-01T11:20:23Z,1,Hi sir
@ming_suadnyana,2025-04-01T11:20:11Z,371,"We're not against the AI itself, we're against the AI abuse"
@imamAlAdibi,2025-04-01T11:19:10Z,6,Lets gooooo ajak izzy bahas Ai image generate ke radio singham
@nasikuning6969,2025-04-01T11:18:27Z,437,"Gimana gk benci njir , bayangin aja yang author ghibli asli udah bikin karya berjam jam, malah dikalahin ama yang pake ai dalam berapa detik doang 💀"
@SecondOne-z8s,2025-04-01T11:18:26Z,0,yesssss cuma lewat 2 menit
@NhaadRealism,2025-04-01T11:18:19Z,17,"Udahlah no gausah pake intro introan gajelas gitu, ini 2025 bukan 2015, ayolah capek banget gue nunggu intronya selesai, jangan buang buang waktu gue yg berharga ini bisa ga sih? Inget bro time is monday
‎"
@fannynyfan8744,2025-04-01T11:17:05Z,3,GHIBLI kok AI 😮‍💨😮‍💨😮‍💨
@adeirawan1913,2025-04-01T11:16:37Z,345,Karena pahlawan himmel tidak akan buka jasa buat gambar biasa jadi gambar ai Ghibli dengan harga 10rb dan tidak menerima revisi
@evoltgaming6974,2025-04-01T11:16:31Z,4,Kartun Ghibli favorit ku Spirited Away (Nonton di cenel alur cerita)
@Mustardfans,2025-04-01T11:16:18Z,0,Ketigaaa
@fikrimuammar4170,2025-04-01T11:16:12Z,0,forth
@soucollvi350,2025-04-01T11:16:07Z,0,Apakah aku dapat thr dari bang eno kalau komen pertama?
@rafi.itsunaa,2025-04-01T11:16:02Z,0,a En
@fahryyy8677,2025-04-01T11:15:44Z,0,First
@kyuraa3923,2025-04-01T11:15:33Z,0,FIRST BANG
@FoolsRiku,2025-04-01T11:15:30Z,25,"Gw denger bang, sialan bgt emg, gw sebagai penggambar pemula kesal"
